deplore,v,32,,,,,,,,,,,,,,,,,,
deploy,v,33,,,,,,,,,,,,,,,,,,
deplumate,v,35,,,,,,,,,,,,,,,,,,
deplume,v,40,,,,,,,,,,,,,,,,,,
depolarise,v,30,,,,,,,,,,,,,,,,,,
depolarize,v,30,,,,,,,,,,,,,,,,,,
depone,v,32,,,,,,,,,,,,,,,,,,
depopulate,v,30,,,,,,,,,,,,,,,,,,
deport,v,41,,,,,,,,,,,,,,,,,,
depose,v,41,,,,,,,,,,,,,,,,,,
deposit,v,35,,,,,,,,,,,,,,,,,,
deprave,v,41,,,,,,,,,,,,,,,,,,
deprecate,v,32,,,,,,,,,,,,,,,,,,
depreciate,v,32,,,,,,,,,,,,,,,,,,
depress,v,37,,,,,,,,,,,,,,,,,,
depressurise,v,30,,,,,,,,,,,,,,,,,,
depressurize,v,30,,,,,,,,,,,,,,,,,,
deprive,v,40,,,,,,,,,,,,,,,,,,
depute,v,41,,,,,,,,,,,,,,,,,,
deputise,v,41,,,,,,,,,,,,,,,,,,
deputize,v,41,,,,,,,,,,,,,,,,,,
deracinate,v,41,,,,,,,,,,,,,,,,,,
derail,v,38,,,,,,,,,,,,,,,,,,
derange,v,37,,,,,,,,,,,,,,,,,,
derate,v,30,,,,,,,,,,,,,,,,,,
derecognise,v,41,,,,,,,,,,,,,,,,,,
derecognize,v,41,,,,,,,,,,,,,,,,,,
deregulate,v,41,,,,,,,,,,,,,,,,,,
derequisition,v,40,,,,,,,,,,,,,,,,,,
derestrict,v,41,,,,,,,,,,,,,,,,,,
deride,v,32,,,,,,,,,,,,,,,,,,
derive,v,31,,,,,,,,,,,,,,,,,,
derogate,v,32,,,,,,,,,,,,,,,,,,
desacralize,v,40,,,,,,,,,,,,,,,,,,
desalinate,v,30,,,,,,,,,,,,,,,,,,
desalinise,v,30,,,,,,,,,,,,,,,,,,
desalinize,v,30,,,,,,,,,,,,,,,,,,
desalt,v,30,,,,,,,,,,,,,,,,,,
descale,v,35,,,,,,,,,,,,,,,,,,
descant,v,36,,,,,,,,,,,,,,,,,,
descend,v,38,,,,,,,,,,,,,,,,,,
describe,v,32,,,,,,,,,,,,,,,,,,
descry,v,39,,,,,,,,,,,,,,,,,,
desecrate,v,41,,,,,,,,,,,,,,,,,,
desegregate,v,41,,,,,,,,,,,,,,,,,,
desensitise,v,39,,,,,,,,,,,,,,,,,,
desensitize,v,39,,,,,,,,,,,,,,,,,,
desert,v,31,,,,,,,,,,,,,,,,,,
deserve,v,42,,,,,,,,,,,,,,,,,,
desex,v,29,,,,,,,,,,,,,,,,,,
desexualise,v,38,,,,,,,,,,,,,,,,,,
desexualize,v,38,,,,,,,,,,,,,,,,,,
desiccate,v,30,,,,,,,,,,,,,,,,,,
design,v,36,,,,,,,,,,,,,,,,,,
designate,v,32,,,,,,,,,,,,,,,,,,
desire,v,37,,,,,,,,,,,,,,,,,,
desist,v,34,,,,,,,,,,,,,,,,,,
desolate,v,31,,,,,,,,,,,,,,,,,,
desorb,v,30,,,,,,,,,,,,,,,,,,
despair,v,37,,,,,,,,,,,,,,,,,,
despatch,v,38,,,,,,,,,,,,,,,,,,
despise,v,37,,,,,,,,,,,,,,,,,,
despoil,v,40,,,,,,,,,,,,,,,,,,
despond,v,37,,,,,,,,,,,,,,,,,,
desquamate,v,29,,,,,,,,,,,,,,,,,,
destabilise,v,30,,,,,,,,,,,,,,,,,,
destabilize,v,30,,,,,,,,,,,,,,,,,,
destain,v,40,,,,,,,,,,,,,,,,,,
destalinise,v,30,,,,,,,,,,,,,,,,,,
destalinize,v,30,,,,,,,,,,,,,,,,,,
destine,v,32,,,,,,,,,,,,,,,,,,
destress,v,30,,,,,,,,,,,,,,,,,,
destroy,v,36,,,,,,,,,,,,,,,,,,
destruct,v,36,,,,,,,,,,,,,,,,,,
desulfurize,v,40,,,,,,,,,,,,,,,,,,
desulphurize,v,40,,,,,,,,,,,,,,,,,,
desynchronise,v,30,,,,,,,,,,,,,,,,,,
desynchronize,v,30,,,,,,,,,,,,,,,,,,
detach,v,35,,,,,,,,,,,,,,,,,,
detail,v,32,,,,,,,,,,,,,,,,,,
detain,v,41,,,,,,,,,,,,,,,,,,
detect,v,39,,,,,,,,,,,,,,,,,,
deter,v,32,,,,,,,,,,,,,,,,,,
deterge,v,35,,,,,,,,,,,,,,,,,,
deteriorate,v,30,,,,,,,,,,,,,,,,,,
determine,v,32,,,,,,,,,,,,,,,,,,
detest,v,37,,,,,,,,,,,,,,,,,,
dethaw,v,30,,,,,,,,,,,,,,,,,,
dethrone,v,41,,,,,,,,,,,,,,,,,,
detick,v,40,,,,,,,,,,,,,,,,,,
detonate,v,30,,,,,,,,,,,,,,,,,,
detour,v,38,,,,,,,,,,,,,,,,,,
detox,v,29,,,,,,,,,,,,,,,,,,
detoxicate,v,30,,,,,,,,,,,,,,,,,,
detoxify,v,30,,,,,,,,,,,,,,,,,,
detract,v,30,,,,,,,,,,,,,,,,,,
detrain,v,38,,,,,,,,,,,,,,,,,,
detransitivise,v,30,,,,,,,,,,,,,,,,,,
detransitivize,v,30,,,,,,,,,,,,,,,,,,
detribalise,v,30,,,,,,,,,,,,,,,,,,
detribalize,v,30,,,,,,,,,,,,,,,,,,
detusk,v,30,,,,,,,,,,,,,,,,,,
devaluate,v,30,,,,,,,,,,,,,,,,,,
devalue,v,30,,,,,,,,,,,,,,,,,,
devastate,v,30,,,,,,,,,,,,,,,,,,
devein,v,40,,,,,,,,,,,,,,,,,,
develop,v,36,,,,,,,,,,,,,,,,,,
deviate,v,38,,,,,,,,,,,,,,,,,,
devil,v,37,,,,,,,,,,,,,,,,,,
devilise,v,30,,,,,,,,,,,,,,,,,,
devilize,v,30,,,,,,,,,,,,,,,,,,
devise,v,36,,,,,,,,,,,,,,,,,,
devitalise,v,30,,,,,,,,,,,,,,,,,,
devitalize,v,30,,,,,,,,,,,,,,,,,,
devitrify,v,30,,,,,,,,,,,,,,,,,,
devoice,v,32,,,,,,,,,,,,,,,,,,
devolve,v,41,,,,,,,,,,,,,,,,,,
devote,v,32,,,,,,,,,,,,,,,,,,
devour,v,35,,,,,,,,,,,,,,,,,,
diabolise,v,30,,,,,,,,,,,,,,,,,,
diabolize,v,30,,,,,,,,,,,,,,,,,,
diagnose,v,31,,,,,,,,,,,,,,,,,,
diagonalise,v,30,,,,,,,,,,,,,,,,,,
diagonalize,v,30,,,,,,,,,,,,,,,,,,
diagram,v,36,,,,,,,,,,,,,,,,,,
dial,v,32,,,,,,,,,,,,,,,,,,
dialyse,v,30,,,,,,,,,,,,,,,,,,
dialyze,v,30,,,,,,,,,,,,,,,,,,
diazotize,v,30,,,,,,,,,,,,,,,,,,
dibble,v,35,,,,,,,,,,,,,,,,,,
dice,v,35,,,,,,,,,,,,,,,,,,
dichotomise,v,31,,,,,,,,,,,,,,,,,,
dichotomize,v,31,,,,,,,,,,,,,,,,,,
dicker,v,40,,,,,,,,,,,,,,,,,,
dictate,v,32,,,,,,,,,,,,,,,,,,
didder,v,29,,,,,,,,,,,,,,,,,,
diddle,v,41,,,,,,,,,,,,,,,,,,
die,v,30,,,,,,,,,,,,,,,,,,
diet,v,34,,,,,,,,,,,,,,,,,,
differ,v,42,,,,,,,,,,,,,,,,,,
differentiate,v,31,,,,,,,,,,,,,,,,,,
diffract,v,38,,,,,,,,,,,,,,,,,,
diffuse,v,38,,,,,,,,,,,,,,,,,,
dig,v,35,,,,,,,,,,,,,,,,,,
digest,v,34,,,,,,,,,,,,,,,,,,
digitalise,v,30,,,,,,,,,,,,,,,,,,
digitalize,v,30,,,,,,,,,,,,,,,,,,
digitise,v,30,,,,,,,,,,,,,,,,,,
digitize,v,30,,,,,,,,,,,,,,,,,,
dignify,v,41,,,,,,,,,,,,,,,,,,
digress,v,32,,,,,,,,,,,,,,,,,,
dike,v,35,,,,,,,,,,,,,,,,,,
dilapidate,v,36,,,,,,,,,,,,,,,,,,
dilate,v,30,,,,,,,,,,,,,,,,,,
dilly-dally,v,42,,,,,,,,,,,,,,,,,,
dillydally,v,42,,,,,,,,,,,,,,,,,,
dilute,v,30,,,,,,,,,,,,,,,,,,
dim,v,39,,,,,,,,,,,,,,,,,,
dimension,v,32,,,,,,,,,,,,,,,,,,
diminish,v,30,,,,,,,,,,,,,,,,,,
dimple,v,30,,,,,,,,,,,,,,,,,,
din,v,39,,,,,,,,,,,,,,,,,,
dine,v,34,,,,,,,,,,,,,,,,,,
ding,v,39,,,,,,,,,,,,,,,,,,
dingdong,v,39,,,,,,,,,,,,,,,,,,
dinge,v,30,,,,,,,,,,,,,,,,,,
dip,v,35,,,,,,,,,,,,,,,,,,
diphthongise,v,32,,,,,,,,,,,,,,,,,,
diphthongize,v,32,,,,,,,,,,,,,,,,,,
direct,v,32,,,,,,,,,,,,,,,,,,
dirty,v,35,,,,,,,,,,,,,,,,,,
disable,v,30,,,,,,,,,,,,,,,,,,
disabuse,v,32,,,,,,,,,,,,,,,,,,
disaccord,v,42,,,,,,,,,,,,,,,,,,
disadvantage,v,41,,,,,,,,,,,,,,,,,,
disaffect,v,37,,,,,,,,,,,,,,,,,,
disafforest,v,30,,,,,,,,,,,,,,,,,,
disagree,v,32,,,,,,,,,,,,,,,,,,
disallow,v,32,,,,,,,,,,,,,,,,,,
disambiguate,v,32,,,,,,,,,,,,,,,,,,
disappear,v,30,,,,,,,,,,,,,,,,,,
disappoint,v,37,,,,,,,,,,,,,,,,,,
disapprove,v,31,,,,,,,,,,,,,,,,,,
disarm,v,33,,,,,,,,,,,,,,,,,,
disarrange,v,35,,,,,,,,,,,,,,,,,,
disarray,v,30,,,,,,,,,,,,,,,,,,
disarticulate,v,35,,,,,,,,,,,,,,,,,,
disassemble,v,36,,,,,,,,,,,,,,,,,,
disassociate,v,41,,,,,,,,,,,,,,,,,,
disavow,v,32,,,,,,,,,,,,,,,,,,
disband,v,38,,,,,,,,,,,,,,,,,,
disbar,v,41,,,,,,,,,,,,,,,,,,
disbelieve,v,31,,,,,,,,,,,,,,,,,,
disbud,v,35,,,,,,,,,,,,,,,,,,
disburden,v,35,,,,,,,,,,,,,,,,,,
disburse,v,40,,,,,,,,,,,,,,,,,,
disc-jockey,v,32,,,,,,,,,,,,,,,,,,
discard,v,40,,,,,,,,,,,,,,,,,,
discase,v,29,,,,,,,,,,,,,,,,,,
discern,v,39,,,,,,,,,,,,,,,,,,
discerp,v,35,,,,,,,,,,,,,,,,,,
discharge,v,41,,,,,,,,,,,,,,,,,,
discipline,v,41,,,,,,,,,,,,,,,,,,
disclaim,v,32,,,,,,,,,,,,,,,,,,
disclose,v,32,,,,,,,,,,,,,,,,,,
disco,v,38,,,,,,,,,,,,,,,,,,
discolor,v,30,,,,,,,,,,,,,,,,,,
discolorise,v,30,,,,,,,,,,,,,,,,,,
discolorize,v,30,,,,,,,,,,,,,,,,,,
discolour,v,30,,,,,,,,,,,,,,,,,,
discolourise,v,30,,,,,,,,,,,,,,,,,,
discombobulate,v,37,,,,,,,,,,,,,,,,,,
discomfit,v,37,,,,,,,,,,,,,,,,,,
discommode,v,41,,,,,,,,,,,,,,,,,,
discompose,v,37,,,,,,,,,,,,,,,,,,
disconcert,v,37,,,,,,,,,,,,,,,,,,
disconnect,v,35,,,,,,,,,,,,,,,,,,
discontent,v,37,,,,,,,,,,,,,,,,,,
discontinue,v,42,,,,,,,,,,,,,,,,,,
discord,v,42,,,,,,,,,,,,,,,,,,
discount,v,32,,,,,,,,,,,,,,,,,,
discountenance,v,37,,,,,,,,,,,,,,,,,,
discourage,v,32,,,,,,,,,,,,,,,,,,
discourse,v,32,,,,,,,,,,,,,,,,,,
discover,v,39,,,,,,,,,,,,,,,,,,
discredit,v,31,,,,,,,,,,,,,,,,,,
discriminate,v,31,,,,,,,,,,,,,,,,,,
discuss,v,32,,,,,,,,,,,,,,,,,,
disdain,v,37,,,,,,,,,,,,,,,,,,
disembark,v,38,,,,,,,,,,,,,,,,,,
disembarrass,v,40,,,,,,,,,,,,,,,,,,
disembody,v,40,,,,,,,,,,,,,,,,,,
disembowel,v,30,,,,,,,,,,,,,,,,,,
disembroil,v,42,,,,,,,,,,,,,,,,,,
disenable,v,30,,,,,,,,,,,,,,,,,,
disenchant,v,37,,,,,,,,,,,,,,,,,,
disencumber,v,35,,,,,,,,,,,,,,,,,,
disenfranchise,v,41,,,,,,,,,,,,,,,,,,
disengage,v,35,,,,,,,,,,,,,,,,,,
disentangle,v,35,,,,,,,,,,,,,,,,,,
disestablish,v,30,,,,,,,,,,,,,,,,,,
disesteem,v,31,,,,,,,,,,,,,,,,,,
disfavor,v,41,,,,,,,,,,,,,,,,,,
disfavour,v,41,,,,,,,,,,,,,,,,,,
disfigure,v,35,,,,,,,,,,,,,,,,,,
disforest,v,30,,,,,,,,,,,,,,,,,,
disfranchise,v,41,,,,,,,,,,,,,,,,,,
disgorge,v,35,,,,,,,,,,,,,,,,,,
disgrace,v,41,,,,,,,,,,,,,,,,,,
disgruntle,v,37,,,,,,,,,,,,,,,,,,
disguise,v,39,,,,,,,,,,,,,,,,,,
disgust,v,39,,,,,,,,,,,,,,,,,,
dish,v,34,,,,,,,,,,,,,,,,,,
disharmonize,v,30,,,,,,,,,,,,,,,,,,
dishearten,v,37,,,,,,,,,,,,,,,,,,
dishevel,v,35,,,,,,,,,,,,,,,,,,
dishonor,v,41,,,,,,,,,,,,,,,,,,
dishonour,v,41,,,,,,,,,,,,,,,,,,
disillusion,v,37,,,,,,,,,,,,,,,,,,
disincarnate,v,36,,,,,,,,,,,,,,,,,,
disincline,v,31,,,,,,,,,,,,,,,,,,
disinfect,v,29,,,,,,,,,,,,,,,,,,
disinfest,v,40,,,,,,,,,,,,,,,,,,
disinherit,v,40,,,,,,,,,,,,,,,,,,
disintegrate,v,30,,,,,,,,,,,,,,,,,,
disinter,v,41,,,,,,,,,,,,,,,,,,
disinvest,v,41,,,,,,,,,,,,,,,,,,
disinvolve,v,42,,,,,,,,,,,,,,,,,,
disjoin,v,35,,,,,,,,,,,,,,,,,,
disjoint,v,41,,,,,,,,,,,,,,,,,,
disk,v,36,,,,,,,,,,,,,,,,,,
disk-jockey,v,32,,,,,,,,,,,,,,,,,,
dislike,v,37,,,,,,,,,,,,,,,,,,
dislocate,v,30,,,,,,,,,,,,,,,,,,
dislodge,v,35,,,,,,,,,,,,,,,,,,
dismantle,v,36,,,,,,,,,,,,,,,,,,
dismay,v,37,,,,,,,,,,,,,,,,,,
dismember,v,35,,,,,,,,,,,,,,,,,,
dismiss,v,32,,,,,,,,,,,,,,,,,,
dismount,v,38,,,,,,,,,,,,,,,,,,
disobey,v,41,,,,,,,,,,,,,,,,,,
disoblige,v,41,,,,,,,,,,,,,,,,,,
disorder,v,37,,,,,,,,,,,,,,,,,,
disorganise,v,41,,,,,,,,,,,,,,,,,,
disorganize,v,41,,,,,,,,,,,,,,,,,,
disorient,v,39,,,,,,,,,,,,,,,,,,
disorientate,v,39,,,,,,,,,,,,,,,,,,
disown,v,40,,,,,,,,,,,,,,,,,,
disparage,v,32,,,,,,,,,,,,,,,,,,
dispatch,v,38,,,,,,,,,,,,,,,,,,
dispel,v,38,,,,,,,,,,,,,,,,,,
dispense,v,40,,,,,,,,,,,,,,,,,,
disperse,v,35,,,,,,,,,,,,,,,,,,
dispirit,v,37,,,,,,,,,,,,,,,,,,
displace,v,38,,,,,,,,,,,,,,,,,,
display,v,39,,,,,,,,,,,,,,,,,,
displease,v,37,,,,,,,,,,,,,,,,,,
displume,v,40,,,,,,,,,,,,,,,,,,
disport,v,41,,,,,,,,,,,,,,,,,,
dispose,v,40,,,,,,,,,,,,,,,,,,
dispossess,v,40,,,,,,,,,,,,,,,,,,
dispread,v,38,,,,,,,,,,,,,,,,,,
disprove,v,31,,,,,,,,,,,,,,,,,,
dispute,v,32,,,,,,,,,,,,,,,,,,
disqualify,v,30,,,,,,,,,,,,,,,,,,
disquiet,v,37,,,,,,,,,,,,,,,,,,
disregard,v,32,,,,,,,,,,,,,,,,,,
disrespect,v,41,,,,,,,,,,,,,,,,,,
disrobe,v,29,,,,,,,,,,,,,,,,,,
disrupt,v,32,,,,,,,,,,,,,,,,,,
diss,v,32,,,,,,,,,,,,,,,,,,
dissatisfy,v,37,,,,,,,,,,,,,,,,,,
dissect,v,35,,,,,,,,,,,,,,,,,,
dissemble,v,32,,,,,,,,,,,,,,,,,,
disseminate,v,32,,,,,,,,,,,,,,,,,,
dissent,v,32,,,,,,,,,,,,,,,,,,
dissertate,v,32,,,,,,,,,,,,,,,,,,
dissever,v,41,,,,,,,,,,,,,,,,,,
dissimilate,v,30,,,,,,,,,,,,,,,,,,
dissimulate,v,39,,,,,,,,,,,,,,,,,,
dissipate,v,38,,,,,,,,,,,,,,,,,,
dissociate,v,41,,,,,,,,,,,,,,,,,,
dissolve,v,30,,,,,,,,,,,,,,,,,,
dissonate,v,39,,,,,,,,,,,,,,,,,,
dissuade,v,32,,,,,,,,,,,,,,,,,,
distance,v,42,,,,,,,,,,,,,,,,,,
distemper,v,36,,,,,,,,,,,,,,,,,,
distend,v,30,,,,,,,,,,,,,,,,,,
distil,v,30,,,,,,,,,,,,,,,,,,
distill,v,30,,,,,,,,,,,,,,,,,,
distinguish,v,31,,,,,,,,,,,,,,,,,,
distort,v,32,,,,,,,,,,,,,,,,,,
distract,v,37,,,,,,,,,,,,,,,,,,
distrain,v,40,,,,,,,,,,,,,,,,,,
distress,v,41,,,,,,,,,,,,,,,,,,
distribute,v,40,,,,,,,,,,,,,,,,,,
district,v,41,,,,,,,,,,,,,,,,,,
distrust,v,31,,,,,,,,,,,,,,,,,,
disturb,v,37,,,,,,,,,,,,,,,,,,
disunify,v,30,,,,,,,,,,,,,,,,,,
disunite,v,41,,,,,,,,,,,,,,,,,,
ditch,v,40,,,,,,,,,,,,,,,,,,
dither,v,37,,,,,,,,,,,,,,,,,,
ditto,v,32,,,,,,,,,,,,,,,,,,
divagate,v,32,,,,,,,,,,,,,,,,,,
divaricate,v,42,,,,,,,,,,,,,,,,,,
dive,v,38,,,,,,,,,,,,,,,,,,
dive-bomb,v,33,,,,,,,,,,,,,,,,,,
diverge,v,38,,,,,,,,,,,,,,,,,,
diversify,v,30,,,,,,,,,,,,,,,,,,
divert,v,38,,,,,,,,,,,,,,,,,,
divest,v,40,,,,,,,,,,,,,,,,,,
divide,v,41,,,,,,,,,,,,,,,,,,
divine,v,39,,,,,,,,,,,,,,,,,,
divorce,v,41,,,,,,,,,,,,,,,,,,
divulge,v,32,,,,,,,,,,,,,,,,,,
dizen,v,29,,,,,,,,,,,,,,,,,,
dizzy,v,30,,,,,,,,,,,,,,,,,,
dj,v,32,,,,,,,,,,,,,,,,,,
do,v,41,,,,,,,,,,,,,,,,,,
dock,v,38,,,,,,,,,,,,,,,,,,
docket,v,32,,,,,,,,,,,,,,,,,,
doctor,v,30,,,,,,,,,,,,,,,,,,
document,v,32,,,,,,,,,,,,,,,,,,
dodder,v,38,,,,,,,,,,,,,,,,,,
dodge,v,38,,,,,,,,,,,,,,,,,,
doff,v,35,,,,,,,,,,,,,,,,,,
dog,v,38,,,,,,,,,,,,,,,,,,
dogfight,v,36,,,,,,,,,,,,,,,,,,
dogmatise,v,32,,,,,,,,,,,,,,,,,,
dogmatize,v,32,,,,,,,,,,,,,,,,,,
dogsled,v,38,,,,,,,,,,,,,,,,,,
domesticate,v,30,,,,,,,,,,,,,,,,,,
domesticise,v,30,,,,,,,,,,,,,,,,,,
domesticize,v,30,,,,,,,,,,,,,,,,,,
domicile,v,42,,,,,,,,,,,,,,,,,,
domiciliate,v,42,,,,,,,,,,,,,,,,,,
dominate,v,42,,,,,,,,,,,,,,,,,,
domineer,v,37,,,,,,,,,,,,,,,,,,
don,v,29,,,,,,,,,,,,,,,,,,
donate,v,40,,,,,,,,,,,,,,,,,,
dong,v,39,,,,,,,,,,,,,,,,,,
doodle,v,36,,,,,,,,,,,,,,,,,,
doom,v,32,,,,,,,,,,,,,,,,,,
dope,v,34,,,,,,,,,,,,,,,,,,
dose,v,30,,,,,,,,,,,,,,,,,,
doss,v,29,,,,,,,,,,,,,,,,,,
dot,v,42,,,,,,,,,,,,,,,,,,
dote,v,42,,,,,,,,,,,,,,,,,,
double,v,30,,,,,,,,,,,,,,,,,,
double-check,v,31,,,,,,,,,,,,,,,,,,
double-date,v,41,,,,,,,,,,,,,,,,,,
double-glaze,v,40,,,,,,,,,,,,,,,,,,
double-park,v,38,,,,,,,,,,,,,,,,,,
double-space,v,32,,,,,,,,,,,,,,,,,,
double-team,v,33,,,,,,,,,,,,,,,,,,
doubt,v,31,,,,,,,,,,,,,,,,,,
douche,v,29,,,,,,,,,,,,,,,,,,
douse,v,43,,,,,,,,,,,,,,,,,,
dovetail,v,42,,,,,,,,,,,,,,,,,,
dower,v,40,,,,,,,,,,,,,,,,,,
down,v,34,,,,,,,,,,,,,,,,,,
downgrade,v,31,,,,,,,,,,,,,,,,,,
download,v,40,,,,,,,,,,,,,,,,,,
downplay,v,32,,,,,,,,,,,,,,,,,,
downsize,v,41,,,,,,,,,,,,,,,,,,
dowse,v,42,,,,,,,,,,,,,,,,,,
doze,v,29,,,,,,,,,,,,,,,,,,
draft,v,36,,,,,,,,,,,,,,,,,,
drag,v,35,,,,,,,,,,,,,,,,,,
draggle,v,30,,,,,,,,,,,,,,,,,,
dragoon,v,41,,,,,,,,,,,,,,,,,,
drain,v,38,,,,,,,,,,,,,,,,,,
dramatise,v,36,,,,,,,,,,,,,,,,,,
dramatize,v,36,,,,,,,,,,,,,,,,,,
drape,v,35,,,,,,,,,,,,,,,,,,
draught,v,36,,,,,,,,,,,,,,,,,,
draw,v,35,,,,,,,,,,,,,,,,,,
drawl,v,32,,,,,,,,,,,,,,,,,,
dread,v,37,,,,,,,,,,,,,,,,,,
dream,v,36,,,,,,,,,,,,,,,,,,
dredge,v,35,,,,,,,,,,,,,,,,,,
drench,v,43,,,,,,,,,,,,,,,,,,
dress,v,29,,,,,,,,,,,,,,,,,,
dribble,v,38,,,,,,,,,,,,,,,,,,
drift,v,38,,,,,,,,,,,,,,,,,,
drill,v,35,,,,,,,,,,,,,,,,,,
drink,v,34,,,,,,,,,,,,,,,,,,
drip,v,38,,,,,,,,,,,,,,,,,,
drip-dry,v,30,,,,,,,,,,,,,,,,,,
drive,v,38,,,,,,,,,,,,,,,,,,
drivel,v,29,,,,,,,,,,,,,,,,,,
drizzle,v,43,,,,,,,,,,,,,,,,,,
drone,v,39,,,,,,,,,,,,,,,,,,
drool,v,37,,,,,,,,,,,,,,,,,,
droop,v,38,,,,,,,,,,,,,,,,,,
drop,v,38,,,,,,,,,,,,,,,,,,
drop-kick,v,35,,,,,,,,,,,,,,,,,,
dropforge,v,36,,,,,,,,,,,,,,,,,,
dropkick,v,35,,,,,,,,,,,,,,,,,,
drown,v,35,,,,,,,,,,,,,,,,,,
drowse,v,29,,,,,,,,,,,,,,,,,,
drub,v,35,,,,,,,,,,,,,,,,,,
drudge,v,41,,,,,,,,,,,,,,,,,,
drug,v,29,,,,,,,,,,,,,,,,,,
drum,v,39,,,,,,,,,,,,,,,,,,
dry,v,30,,,,,,,,,,,,,,,,,,
dry-dock,v,35,,,,,,,,,,,,,,,,,,
dry-nurse,v,34,,,,,,,,,,,,,,,,,,
dry-rot,v,30,,,,,,,,,,,,,,,,,,
dry-wall,v,36,,,,,,,,,,,,,,,,,,
drydock,v,35,,,,,,,,,,,,,,,,,,
dub,v,32,,,,,,,,,,,,,,,,,,
duck,v,38,,,,,,,,,,,,,,,,,,
duel,v,33,,,,,,,,,,,,,,,,,,
dulcify,v,39,,,,,,,,,,,,,,,,,,
dulcorate,v,39,,,,,,,,,,,,,,,,,,
dull,v,35,,,,,,,,,,,,,,,,,,
dumbfound,v,31,,,,,,,,,,,,,,,,,,
dummy,v,36,,,,,,,,,,,,,,,,,,
dump,v,40,,,,,,,,,,,,,,,,,,
dun,v,37,,,,,,,,,,,,,,,,,,
dung,v,30,,,,,,,,,,,,,,,,,,
dunk,v,35,,,,,,,,,,,,,,,,,,
dupe,v,32,,,,,,,,,,,,,,,,,,
duplex,v,30,,,,,,,,,,,,,,,,,,
duplicate,v,36,,,,,,,,,,,,,,,,,,
dusk,v,30,,,,,,,,,,,,,,,,,,
dust,v,35,,,,,,,,,,,,,,,,,,
dwarf,v,42,,,,,,,,,,,,,,,,,,
dwell,v,31,,,,,,,,,,,,,,,,,,
dwindle,v,30,,,,,,,,,,,,,,,,,,
dye,v,30,,,,,,,,,,,,,,,,,,
dyke,v,35,,,,,,,,,,,,,,,,,,
dynamise,v,30,,,,,,,,,,,,,,,,,,
dynamite,v,30,,,,,,,,,,,,,,,,,,
dynamize,v,30,,,,,,,,,,,,,,,,,,
e-mail,v,32,,,,,,,,,,,,,,,,,,
eagle,v,35,,,,,,,,,,,,,,,,,,
earmark,v,31,,,,,,,,,,,,,,,,,,
earn,v,40,,,,,,,,,,,,,,,,,,
earth,v,39,,,,,,,,,,,,,,,,,,
ease,v,38,,,,,,,,,,,,,,,,,,
eat,v,34,,,,,,,,,,,,,,,,,,
eavesdrop,v,39,,,,,,,,,,,,,,,,,,
ebb,v,38,,,,,,,,,,,,,,,,,,
ebonise,v,30,,,,,,,,,,,,,,,,,,
ebonize,v,30,,,,,,,,,,,,,,,,,,
echo,v,32,,,,,,,,,,,,,,,,,,
eclipse,v,42,,,,,,,,,,,,,,,,,,
economise,v,40,,,,,,,,,,,,,,,,,,
economize,v,40,,,,,,,,,,,,,,,,,,
eddy,v,38,,,,,,,,,,,,,,,,,,
edge,v,38,,,,,,,,,,,,,,,,,,
edify,v,32,,,,,,,,,,,,,,,,,,
edit,v,30,,,,,,,,,,,,,,,,,,
editorialise,v,32,,,,,,,,,,,,,,,,,,
editorialize,v,32,,,,,,,,,,,,,,,,,,
educate,v,41,,,,,,,,,,,,,,,,,,
educe,v,36,,,,,,,,,,,,,,,,,,
edulcorate,v,39,,,,,,,,,,,,,,,,,,
eff,v,35,,,,,,,,,,,,,,,,,,
efface,v,30,,,,,,,,,,,,,,,,,,
effect,v,36,,,,,,,,,,,,,,,,,,
effectuate,v,36,,,,,,,,,,,,,,,,,,
effeminise,v,30,,,,,,,,,,,,,,,,,,
effeminize,v,30,,,,,,,,,,,,,,,,,,
effervesce,v,30,,,,,,,,,,,,,,,,,,
effloresce,v,30,,,,,,,,,,,,,,,,,,
effuse,v,38,,,,,,,,,,,,,,,,,,
egest,v,29,,,,,,,,,,,,,,,,,,
egg,v,35,,,,,,,,,,,,,,,,,,
egotrip,v,41,,,,,,,,,,,,,,,,,,
egress,v,30,,,,,,,,,,,,,,,,,,
ejaculate,v,32,,,,,,,,,,,,,,,,,,
eject,v,35,,,,,,,,,,,,,,,,,,
elaborate,v,32,,,,,,,,,,,,,,,,,,
elapse,v,38,,,,,,,,,,,,,,,,,,
elate,v,37,,,,,,,,,,,,,,,,,,
elbow,v,38,,,,,,,,,,,,,,,,,,
elect,v,41,,,,,,,,,,,,,,,,,,
electioneer,v,41,,,,,,,,,,,,,,,,,,
electrify,v,37,,,,,,,,,,,,,,,,,,
electrocute,v,41,,,,,,,,,,,,,,,,,,
electroplate,v,35,,,,,,,,,,,,,,,,,,
elegise,v,36,,,,,,,,,,,,,,,,,,
elegize,v,36,,,,,,,,,,,,,,,,,,
elevate,v,41,,,,,,,,,,,,,,,,,,
elicit,v,37,,,,,,,,,,,,,,,,,,
elide,v,31,,,,,,,,,,,,,,,,,,
eliminate,v,30,,,,,,,,,,,,,,,,,,
elocute,v,32,,,,,,,,,,,,,,,,,,
elongate,v,30,,,,,,,,,,,,,,,,,,
elope,v,38,,,,,,,,,,,,,,,,,,
elucidate,v,32,,,,,,,,,,,,,,,,,,
